ActivityType	DateTime	TransDateTime	ServiceOrderID	OrderType	Quantity	OrderStatus	TradeAccount	BuySell	Price	Price2	FillPrice	FilledQuantity	Note	PositionQuantity	OrderActionSource	InternalOrderID	OpenClose	IsAutomated	Symbol	ParentInternalOrderID	FillExecutionServiceID	HighDuringPosition	LowDuringPosition	AccountBalance	ExchangeOrderID	ClientOrderID	TimeInForce	Username
Positions	2025-12-18  22:22:27.513245	00:00:00.000000			2	Unspecified	V_sim16								Updated Internal Position Quantity to 0. Previous: 2. Fill of InternalOrderID: 20119657			N	NQH26					0.00				
Fills	2025-12-18  22:22:27.513252	2025-12-18  22:22:30.363000	36850907	Stop Limit	2	Filled	V_sim16	Sell	25260.75	25250.75	25260.25	2	AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25260.25 Ask: 25261.25 Last: 25260.25. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119657	Close	Y	NQH26		36850907.1	25266.50	25260.25	0.00	36850907	20119657.27794	Good till Canceled	shimishon
Positions	2025-12-18  22:22:27.513575	00:00:00.000000				Unspecified	V_sim16								Updated Service Position Quantity to 0			N	NQH26					0.00				
Orders	2025-12-18  22:22:27.621059	2025-12-18  22:22:27.621057	36850909	Limit	1	Open	V_sim16	Sell	25272.25				AT_NQ_TM(D-R-2+last50)		Initiating: Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  22:21:00.000	20119659	Close	Y	NQH26					0.00	36850909	20119659.13193	Good till Canceled	shimishon
Orders	2025-12-18  22:22:27.621078	2025-12-18  22:22:27.621075	36850909	Limit	1	Pending Cancel	V_sim16	Sell	25272.25				AT_NQ_TM(D-R-2+last50)		Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  22:21:00.000	20119659	Close	Y	NQH26					0.00	36850909	20119659.13193	Good till Canceled	
Orders	2025-12-18  22:22:27.621109	2025-12-18  22:22:27.621108	36850910	Limit	1	Pending Cancel	V_sim16	Sell	25312.25				AT_NQ_TM(D-R-2+last50)		Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  22:21:00.000	20119660	Close	Y	NQH26					0.00	36850910	20119660.94594	Good till Canceled	
Orders	2025-12-18  22:22:27.787814	2025-12-18  22:22:27.787806	36850909	Limit	1	Canceled	V_sim16	Sell	25272.25				AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119659	Close	Y	NQH26					0.00	36850909	20119659.13193	Good till Canceled	shimishon
Orders	2025-12-18  22:22:27.871029	2025-12-18  22:22:27.871020	36850910	Limit	1	Canceled	V_sim16	Sell	25312.25				AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119660	Close	Y	NQH26					0.00	36850910	20119660.94594	Good till Canceled	shimishon
Positions	2025-12-18  22:22:35.229840	00:00:00.000000				Unspecified	V_sim16								Removing Position with quantity of 0			N	NQH26					0.00				
Orders	2025-12-18  23:09:24.009506	2025-12-18  23:09:24.009498		Market	3	Order Sent	V_sim16	Buy					AT_NQ_TM(D-R-2+last50)		Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  23:09:00.000 | Last: 25317.25 | AOE=false | AOU=false	20119900	Open	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  23:09:24.169663	2025-12-18  23:09:24.169657	36851257	Market	3	Pending Open	V_sim16	Buy					AT_NQ_TM(D-R-2+last50)		Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119900	Open	Y	NQH26					0.00		20119900.41017	Good till Canceled	shimishon
Orders	2025-12-18  23:09:24.169721	2025-12-18  23:09:24.169719	36851257	Market	3	Open	V_sim16	Buy					AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119900	Open	Y	NQH26					0.00	36851257	20119900.41017	Good till Canceled	shimishon
Orders	2025-12-18  23:09:24.169734	2025-12-18  23:09:24.169733	36851257	Market	3	Filled	V_sim16	Buy			25318.00	3	AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25317.25 Ask: 25318.00 Last: 25318.25. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119900	Open	Y	NQH26		36851257.1			0.00	36851257	20119900.41017	Good till Canceled	shimishon
Positions	2025-12-18  23:09:24.169746	00:00:00.000000			3	Unspecified	V_sim16							3	Updated Internal Position Quantity to 3. Previous: 0. Fill of InternalOrderID: 20119900			N	NQH26					0.00				
Fills	2025-12-18  23:09:24.169752	2025-12-18  23:09:27.211000	36851257	Market	3	Filled	V_sim16	Buy			25318.00	3	AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25317.25 Ask: 25318.00 Last: 25318.25. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119900	Open	Y	NQH26		36851257.1			0.00	36851257	20119900.41017	Good till Canceled	shimishon
Positions	2025-12-18  23:09:24.253975	00:00:00.000000				Unspecified	V_sim16							3	Updated Service Position Quantity to 3			N	NQH26					0.00				
Orders	2025-12-18  23:09:24.279992	2025-12-18  23:09:24.279984		Stop Limit	3	Order Sent	V_sim16	Sell	25307.75	25297.75			AT_NQ_TM(D-R-2+last50)	3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | SellEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  23:09:00.000 | Last: 25318.25 | Scaling out | AOE=false | AOU=false	20119901	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  23:09:24.280346	2025-12-18  23:09:24.280342		Limit	1	Order Sent	V_sim16	Sell	25324.00				AT_NQ_TM(D-R-2+last50)	3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | SellEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  23:09:00.000 | Last: 25318.25 | Scaling out | AOE=false | AOU=false	20119902	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  23:09:24.280526	2025-12-18  23:09:24.280521		Limit	1	Order Sent	V_sim16	Sell	25331.25				AT_NQ_TM(D-R-2+last50)	3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | SellEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  23:09:00.000 | Last: 25318.25 | Scaling out | AOE=false | AOU=false	20119903	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  23:09:24.280662	2025-12-18  23:09:24.280658		Limit	1	Order Sent	V_sim16	Sell	25377.25				AT_NQ_TM(D-R-2+last50)	3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | SellEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  23:09:00.000 | Last: 25318.25 | Scaling out | AOE=false | AOU=false	20119904	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  23:09:24.440750	2025-12-18  23:09:24.440740	36851258	Stop Limit	3	Pending Open	V_sim16	Sell	25307.75	25297.75			AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119901	Close	Y	NQH26					0.00		20119901.25531	Good till Canceled	shimishon
Orders	2025-12-18  23:09:24.440812	2025-12-18  23:09:24.440811	36851258	Stop Limit	3	Open	V_sim16	Sell	25307.75	25297.75			AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119901	Close	Y	NQH26					0.00	36851258	20119901.25531	Good till Canceled	shimishon
Orders	2025-12-18  23:09:24.440839	2025-12-18  23:09:24.440837	36851259	Limit	1	Pending Open	V_sim16	Sell	25324.00				AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119902	Close	Y	NQH26					0.00		20119902.46162	Good till Canceled	shimishon
Orders	2025-12-18  23:09:24.529282	2025-12-18  23:09:24.529275	36851259	Limit	1	Open	V_sim16	Sell	25324.00				AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119902	Close	Y	NQH26					0.00	36851259	20119902.46162	Good till Canceled	shimishon
Orders	2025-12-18  23:09:24.529370	2025-12-18  23:09:24.529368	36851260	Limit	1	Pending Open	V_sim16	Sell	25331.25				AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119903	Close	Y	NQH26					0.00		20119903.16645	Good till Canceled	shimishon
Orders	2025-12-18  23:09:24.529455	2025-12-18  23:09:24.529453	36851260	Limit	1	Open	V_sim16	Sell	25331.25				AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119903	Close	Y	NQH26					0.00	36851260	20119903.16645	Good till Canceled	shimishon
Orders	2025-12-18  23:09:24.529488	2025-12-18  23:09:24.529487	36851261	Limit	1	Pending Open	V_sim16	Sell	25377.25				AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119904	Close	Y	NQH26					0.00		20119904.48238	Good till Canceled	shimishon
Orders	2025-12-18  23:09:24.529503	2025-12-18  23:09:24.529502	36851261	Limit	1	Open	V_sim16	Sell	25377.25				AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119904	Close	Y	NQH26					0.00	36851261	20119904.48238	Good till Canceled	shimishon
Orders	2025-12-18  23:18:22.558694	2025-12-18  23:18:22.558686	36851258	Stop Limit	3	Filled	V_sim16	Sell	25307.75	25297.75	25307.50	3	AT_NQ_TM(D-R-2+last50)	3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25307.50 Ask: 25308.00 Last: 25307.50. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119901	Close	Y	NQH26		36851258.1			0.00	36851258	20119901.25531	Good till Canceled	shimishon
Positions	2025-12-18  23:18:22.558717	00:00:00.000000			3	Unspecified	V_sim16								Updated Internal Position Quantity to 0. Previous: 3. Fill of InternalOrderID: 20119901			N	NQH26					0.00				
Fills	2025-12-18  23:18:22.558723	2025-12-18  23:18:25.405000	36851258	Stop Limit	3	Filled	V_sim16	Sell	25307.75	25297.75	25307.50	3	AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25307.50 Ask: 25308.00 Last: 25307.50. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119901	Close	Y	NQH26		36851258.1	25318.25	25307.50	0.00	36851258	20119901.25531	Good till Canceled	shimishon
Positions	2025-12-18  23:18:22.558952	00:00:00.000000				Unspecified	V_sim16								Updated Service Position Quantity to 0			N	NQH26					0.00				
Orders	2025-12-18  23:18:22.678523	2025-12-18  23:18:22.678521				Unspecified	V_sim16								NQH26 [CBV][M]  3 Min  #6 | User order entry | Unable to Flatten/Reverse. Position does not exist. Working non-market orders will be canceled			Y	NQH26					0.00			Day	
Orders	2025-12-18  23:18:22.678552	2025-12-18  23:18:22.678552	36851259	Limit	1	Open	V_sim16	Sell	25324.00				AT_NQ_TM(D-R-2+last50)		Initiating: NQH26 [CBV][M]  3 Min  #6 | Canceling all non-market orders for Symbol and Account during Flatten/Reverse	20119902	Close	Y	NQH26					0.00	36851259	20119902.46162	Good till Canceled	shimishon
Orders	2025-12-18  23:18:22.678565	2025-12-18  23:18:22.678562	36851259	Limit	1	Pending Cancel	V_sim16	Sell	25324.00				AT_NQ_TM(D-R-2+last50)		NQH26 [CBV][M]  3 Min  #6 | Canceling all non-market orders for Symbol and Account during Flatten/Reverse	20119902	Close	Y	NQH26					0.00	36851259	20119902.46162	Good till Canceled	
Orders	2025-12-18  23:18:22.678604	2025-12-18  23:18:22.678603	36851260	Limit	1	Pending Cancel	V_sim16	Sell	25331.25				AT_NQ_TM(D-R-2+last50)		NQH26 [CBV][M]  3 Min  #6 | Canceling all non-market orders for Symbol and Account during Flatten/Reverse	20119903	Close	Y	NQH26					0.00	36851260	20119903.16645	Good till Canceled	
Orders	2025-12-18  23:18:22.678614	2025-12-18  23:18:22.678613	36851261	Limit	1	Pending Cancel	V_sim16	Sell	25377.25				AT_NQ_TM(D-R-2+last50)		NQH26 [CBV][M]  3 Min  #6 | Canceling all non-market orders for Symbol and Account during Flatten/Reverse	20119904	Close	Y	NQH26					0.00	36851261	20119904.48238	Good till Canceled	
Orders	2025-12-18  23:18:22.678745	2025-12-18  23:18:22.678744	36851259	Limit	1	Pending Cancel	V_sim16	Sell	25324.00				AT_NQ_TM(D-R-2+last50)		Initiating: Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  23:18:00.000	20119902	Close	Y	NQH26					0.00	36851259	20119902.46162	Good till Canceled	
Orders	2025-12-18  23:18:22.678755	2025-12-18  23:18:22.678754	36851259	Limit	1	Pending Cancel	V_sim16	Sell	25324.00				AT_NQ_TM(D-R-2+last50)		Canceling of order is being delayed. (Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  23:18:00.000)	20119902	Close	Y	NQH26					0.00	36851259	20119902.46162	Good till Canceled	
Orders	2025-12-18  23:18:22.678759	2025-12-18  23:18:22.678758	36851260	Limit	1	Pending Cancel	V_sim16	Sell	25331.25				AT_NQ_TM(D-R-2+last50)		Canceling of order is being delayed. (Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  23:18:00.000)	20119903	Close	Y	NQH26					0.00	36851260	20119903.16645	Good till Canceled	
Orders	2025-12-18  23:18:22.678762	2025-12-18  23:18:22.678762	36851261	Limit	1	Pending Cancel	V_sim16	Sell	25377.25				AT_NQ_TM(D-R-2+last50)		Canceling of order is being delayed. (Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | Canceling all orders | Source: ACSIL Cancel All Orders | Bar start date-time: 2025-12-18  23:18:00.000)	20119904	Close	Y	NQH26					0.00	36851261	20119904.48238	Good till Canceled	
Orders	2025-12-18  23:18:22.835827	2025-12-18  23:18:22.835820	36851259	Limit	1	Canceled	V_sim16	Sell	25324.00				AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119902	Close	Y	NQH26					0.00	36851259	20119902.46162	Good till Canceled	shimishon
Orders	2025-12-18  23:18:22.841423	2025-12-18  23:18:22.841417	36851260	Limit	1	Canceled	V_sim16	Sell	25331.25				AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119903	Close	Y	NQH26					0.00	36851260	20119903.16645	Good till Canceled	shimishon
Orders	2025-12-18  23:18:22.918094	2025-12-18  23:18:22.918088	36851261	Limit	1	Canceled	V_sim16	Sell	25377.25				AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119904	Close	Y	NQH26					0.00	36851261	20119904.48238	Good till Canceled	shimishon
Positions	2025-12-18  23:18:30.234508	00:00:00.000000				Unspecified	V_sim16								Removing Position with quantity of 0			N	NQH26					0.00				
Orders	2025-12-18  23:24:06.557890	2025-12-18  23:24:06.557884		Market	3	Order Sent	V_sim16	Sell					AT_NQ_TM(D-R-2+last50)		Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | SellEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  23:24:00.000 | Last: 25296.25 | AOE=false | AOU=false	20119992	Open	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  23:24:06.797053	2025-12-18  23:24:06.797051	36851354	Market	3	Pending Open	V_sim16	Sell					AT_NQ_TM(D-R-2+last50)		Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119992	Open	Y	NQH26					0.00		20119992.46807	Good till Canceled	shimishon
Orders	2025-12-18  23:24:06.797170	2025-12-18  23:24:06.797164	36851354	Market	3	Open	V_sim16	Sell					AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119992	Open	Y	NQH26					0.00	36851354	20119992.46807	Good till Canceled	shimishon
Orders	2025-12-18  23:24:06.797200	2025-12-18  23:24:06.797199	36851354	Market	3	Filled	V_sim16	Sell			25296.00	3	AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25296.00 Ask: 25296.75 Last: 25296.25. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119992	Open	Y	NQH26		36851354.1			0.00	36851354	20119992.46807	Good till Canceled	shimishon
Positions	2025-12-18  23:24:06.797216	00:00:00.000000			3	Unspecified	V_sim16							-3	Updated Internal Position Quantity to -3. Previous: 0. Fill of InternalOrderID: 20119992			N	NQH26					0.00				
Fills	2025-12-18  23:24:06.797221	2025-12-18  23:24:09.090000	36851354	Market	3	Filled	V_sim16	Sell			25296.00	3	AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25296.00 Ask: 25296.75 Last: 25296.25. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119992	Open	Y	NQH26		36851354.1			0.00	36851354	20119992.46807	Good till Canceled	shimishon
Positions	2025-12-18  23:24:06.797400	00:00:00.000000				Unspecified	V_sim16							-3	Updated Service Position Quantity to -3			N	NQH26					0.00				
Orders	2025-12-18  23:24:06.811923	2025-12-18  23:24:06.811917		Stop Limit	3	Order Sent	V_sim16	Buy	25308.25	25318.25			AT_NQ_TM(D-R-2+last50)	-3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  23:24:00.000 | Last: 25296.25 | Scaling out | AOE=false | AOU=false	20119993	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  23:24:06.812237	2025-12-18  23:24:06.812233		Limit	1	Order Sent	V_sim16	Buy	25290.25				AT_NQ_TM(D-R-2+last50)	-3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  23:24:00.000 | Last: 25296.25 | Scaling out | AOE=false | AOU=false	20119994	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  23:24:06.812388	2025-12-18  23:24:06.812384		Limit	1	Order Sent	V_sim16	Buy	25283.00				AT_NQ_TM(D-R-2+last50)	-3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  23:24:00.000 | Last: 25296.25 | Scaling out | AOE=false | AOU=false	20119995	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  23:24:06.812518	2025-12-18  23:24:06.812515		Limit	1	Order Sent	V_sim16	Buy	25238.75				AT_NQ_TM(D-R-2+last50)	-3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  23:24:00.000 | Last: 25296.25 | Scaling out | AOE=false | AOU=false	20119996	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  23:24:06.971392	2025-12-18  23:24:06.971387	36851355	Stop Limit	3	Pending Open	V_sim16	Buy	25308.25	25318.25			AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119993	Close	Y	NQH26					0.00		20119993.23159	Good till Canceled	shimishon
Orders	2025-12-18  23:24:06.971442	2025-12-18  23:24:06.971441	36851355	Stop Limit	3	Open	V_sim16	Buy	25308.25	25318.25			AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119993	Close	Y	NQH26					0.00	36851355	20119993.23159	Good till Canceled	shimishon
Orders	2025-12-18  23:24:06.975801	2025-12-18  23:24:06.975793	36851356	Limit	1	Pending Open	V_sim16	Buy	25290.25				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119994	Close	Y	NQH26					0.00		20119994.86480	Good till Canceled	shimishon
Orders	2025-12-18  23:24:07.043455	2025-12-18  23:24:07.043451	36851356	Limit	1	Open	V_sim16	Buy	25290.25				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119994	Close	Y	NQH26					0.00	36851356	20119994.86480	Good till Canceled	shimishon
Orders	2025-12-18  23:24:07.043543	2025-12-18  23:24:07.043542	36851357	Limit	1	Pending Open	V_sim16	Buy	25283.00				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119995	Close	Y	NQH26					0.00		20119995.13909	Good till Canceled	shimishon
Orders	2025-12-18  23:24:07.043626	2025-12-18  23:24:07.043625	36851357	Limit	1	Open	V_sim16	Buy	25283.00				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119995	Close	Y	NQH26					0.00	36851357	20119995.13909	Good till Canceled	shimishon
Orders	2025-12-18  23:24:07.043658	2025-12-18  23:24:07.043657	36851358	Limit	1	Pending Open	V_sim16	Buy	25238.75				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20119996	Close	Y	NQH26					0.00		20119996.19477	Good till Canceled	shimishon
Orders	2025-12-18  23:24:07.043670	2025-12-18  23:24:07.043669	36851358	Limit	1	Open	V_sim16	Buy	25238.75				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20119996	Close	Y	NQH26					0.00	36851358	20119996.19477	Good till Canceled	shimishon
