account,date,total_raw_fills,ghost_fills_dropped,bypass_mode_active,note_coverage_rate,dirty_trades,dirty_net,dirty_wins,clean_trades,clean_net,clean_wins,pnl_delta,pnl_delta_pct,flagged_for_review,flag_reason
TM_8,2025-01-10,213,0,0,0.808,117,-18375.0,52,117,-18375.0,52,0.0,0.0,0,
TM_9,2025-01-10,40,16,1,0.0,24,6950.0,15,16,-3850.0,5,-10800.0,1.554,1,"delta=-10,800 (155% of dirty_net)"
TM_D-R-1_1,2025-01-10,142,2,0,0.979,87,9955.0,41,86,23020.0,44,13065.0,1.3124,1,"delta=+13,065 (131% of dirty_net)"
TM_D-R-1_2,2025-01-10,117,2,0,0.983,72,8115.0,32,71,21165.0,33,13050.0,1.6081,1,"delta=+13,050 (161% of dirty_net)"
TM_U-D-1_1,2025-01-10,437,13,0,0.87,299,-35055.0,188,282,-6255.0,167,28800.0,0.8216,1,"delta=+28,800 (82% of dirty_net)"
TS_2,2025-01-10,26,0,0,0.962,14,-18725.0,2,14,-18725.0,2,0.0,0.0,0,
TS_3,2025-01-10,52,2,0,0.769,34,4930.0,21,28,-6705.0,13,-11635.0,2.36,1,"delta=-11,635 (236% of dirty_net)"
TS_4,2025-01-10,82,0,0,0.927,51,-12675.0,34,51,-12675.0,34,0.0,0.0,0,
TS_5,2025-01-10,84,0,0,1.0,43,-20950.0,15,43,-20950.0,15,0.0,0.0,0,
TS_6,2025-01-10,80,0,0,0.963,48,-20100.0,26,48,-20100.0,26,0.0,0.0,0,
TS_7,2025-01-10,24,0,0,0.958,16,1320.0,11,16,1320.0,11,0.0,0.0,0,
Tsufim-Prod,2025-01-10,17,6,1,0.0,11,1600.0,6,5,-5250.0,2,-6850.0,4.2812,1,"delta=-6,850 (428% of dirty_net)"
3Q_sim10,2025-01-12,2,0,0,1.0,1,200.0,1,1,200.0,1,0.0,0.0,0,
3Q_sim13,2025-01-12,7,0,0,1.0,4,-370.0,2,4,-370.0,2,0.0,0.0,0,
3Q_sim14,2025-01-12,23,1,0,0.696,13,180.0,8,11,-4170.0,1,-4350.0,8.7,1,"delta=-4,350 (870% of dirty_net)"
3Q_sim15,2025-01-12,3,0,0,1.0,2,180.0,1,2,180.0,1,0.0,0.0,0,
3Q_sim16,2025-01-12,8,0,0,1.0,6,1500.0,6,6,1500.0,6,0.0,0.0,0,
3Q_sim19,2025-01-12,4,0,0,1.0,3,750.0,3,3,750.0,3,0.0,0.0,0,
3Q_sim7,2025-01-12,10,0,0,1.0,7,910.0,5,7,910.0,5,0.0,0.0,0,
ES-IPS_TM_11,2025-01-12,4,0,0,1.0,2,-50.0,1,2,-50.0,1,0.0,0.0,0,
ES-IPS_TM_3,2025-01-12,3,0,0,1.0,2,200.0,2,2,200.0,2,0.0,0.0,0,
ES-IPS_TM_5,2025-01-12,12,1,0,0.833,6,-1362.5,2,5,-837.5,1,525.0,0.3853,1,delta=+525 (39% of dirty_net)
ES-IPS_TM_5dupl,2025-01-12,3,0,0,1.0,2,-75.0,1,2,-75.0,1,0.0,0.0,0,
ES-IPS_TM_6,2025-01-12,3,0,0,1.0,2,-825.0,1,2,-825.0,1,0.0,0.0,0,
ES-IPS_TM_7,2025-01-12,3,0,0,1.0,2,-50.0,1,2,-50.0,1,0.0,0.0,0,
ES-IPS_TM_8,2025-01-12,10,0,0,1.0,6,1075.0,4,6,1075.0,4,0.0,0.0,0,
ES-PB_1,2025-01-12,5,0,0,0.8,3,-225.0,1,3,-225.0,1,0.0,0.0,0,
ES-TM_10,2025-01-12,4,2,1,0.0,2,-1237.5,0,0,0,0,1237.5,1.0,1,"delta=+1,238 (100% of dirty_net)"
ES-TM_2,2025-01-12,5,2,1,0.0,3,-87.5,2,0,0,0,87.5,0.175,0,
ES-TM_3,2025-01-12,3,0,0,1.0,2,200.0,2,2,200.0,2,0.0,0.0,0,
ES-TM_5,2025-01-12,20,0,0,0.65,10,-1225.0,4,10,-1225.0,4,0.0,0.0,0,
ES-TM_6,2025-01-12,3,0,0,1.0,2,-825.0,1,2,-825.0,1,0.0,0.0,0,
ES-TM_8,2025-01-12,5,0,0,1.0,3,450.0,2,3,450.0,2,0.0,0.0,0,
ES-TM_9,2025-01-12,3,1,1,0.0,2,425.0,2,0,0,0,-425.0,0.85,1,delta=-425 (85% of dirty_net)
ES_PB_2,2025-01-12,5,0,0,1.0,3,762.5,3,3,762.5,3,0.0,0.0,0,
ES_PB_3,2025-01-12,6,0,0,1.0,4,975.0,4,4,975.0,4,0.0,0.0,0,
T-S_production,2025-01-12,3,0,0,0.667,2,-75.0,1,2,-75.0,1,0.0,0.0,0,
TM_D-R-1_2,2025-01-12,7,1,0,0.857,5,1675.0,5,3,1525.0,3,-150.0,0.0896,0,
3Q_sim10,2025-01-13,8,0,0,0.5,4,-1060.0,1,4,-1060.0,1,0.0,0.0,0,
3Q_sim13,2025-01-13,51,2,0,0.784,46,1120.0,12,45,3270.0,19,2150.0,1.9196,1,"delta=+2,150 (192% of dirty_net)"
3Q_sim14,2025-01-13,255,7,0,0.635,238,1030.0,128,232,-1340.0,125,-2370.0,2.301,1,"delta=-2,370 (230% of dirty_net)"
3Q_sim15,2025-01-13,48,2,0,0.833,26,-7890.0,4,25,-8640.0,7,-750.0,0.0951,0,
ES-IPS_TM_11,2025-01-13,187,9,0,0.85,168,26725.0,102,157,28100.0,92,1375.0,0.0514,0,
ES-IPS_TM_12,2025-01-13,49,2,0,0.939,27,11112.5,14,26,-6600.0,7,-17712.5,1.5939,1,"delta=-17,712 (159% of dirty_net)"
ES-IPS_TM_13,2025-01-13,30,0,0,1.0,18,-325.0,7,18,-325.0,7,0.0,0.0,0,
ES-IPS_TM_3,2025-01-13,45,0,0,0.933,25,-3875.0,7,25,-3875.0,7,0.0,0.0,0,
ES-IPS_TM_5,2025-01-13,1142,26,0,0.766,590,-18700.0,265,577,-29237.5,254,-10537.5,0.5635,1,"delta=-10,538 (56% of dirty_net)"
ES-IPS_TM_5dupl,2025-01-13,169,3,0,0.87,143,20687.5,94,140,22337.5,92,1650.0,0.0798,0,
ES-IPS_TM_6,2025-01-13,54,0,0,0.907,32,-3225.0,15,32,-3225.0,15,0.0,0.0,0,
ES-IPS_TM_7,2025-01-13,42,0,0,0.929,24,-3362.5,8,24,-3362.5,8,0.0,0.0,0,
ES-IPS_TM_8,2025-01-13,370,19,0,0.922,198,31375.0,112,189,-9237.5,97,-40612.5,1.2944,1,"delta=-40,612 (129% of dirty_net)"
ES-PB_1,2025-01-13,163,3,0,0.89,129,10937.5,78,128,5300.0,71,-5637.5,0.5154,1,"delta=-5,638 (52% of dirty_net)"
ES-TM_1,2025-01-13,86,37,1,0.0,46,-6662.5,10,26,-7162.5,5,-500.0,0.075,0,
ES-TM_10,2025-01-13,107,42,1,0.0,65,-4425.0,39,39,38062.5,28,42487.5,9.6017,1,"delta=+42,488 (960% of dirty_net)"
ES-TM_2,2025-01-13,104,41,1,0.0,63,-4687.5,39,39,25837.5,29,30525.0,6.512,1,"delta=+30,525 (651% of dirty_net)"
ES-TM_3,2025-01-13,45,0,0,0.933,25,-4050.0,6,25,-4050.0,6,0.0,0.0,0,
ES-TM_5,2025-01-13,2938,17,0,0.625,1514,-53487.5,619,1513,29462.5,684,82950.0,1.5508,1,"delta=+82,950 (155% of dirty_net)"
ES-TM_6,2025-01-13,54,0,0,0.87,32,-3187.5,15,32,-3187.5,15,0.0,0.0,0,
ES-TM_7,2025-01-13,217,3,0,0.843,190,-12312.5,74,180,-25512.5,70,-13200.0,1.0721,1,"delta=-13,200 (107% of dirty_net)"
ES-TM_8,2025-01-13,2876,22,0,0.627,2838,-69687.5,773,2813,-18537.5,1136,51150.0,0.734,1,"delta=+51,150 (73% of dirty_net)"
ES-TM_9,2025-01-13,18,7,1,0.0,11,-1862.5,4,6,2675.0,3,4537.5,2.4362,1,"delta=+4,538 (244% of dirty_net)"
ES-TS_2,2025-01-13,77,5,0,0.805,63,-10375.0,24,60,-15737.5,19,-5362.5,0.5169,1,"delta=-5,362 (52% of dirty_net)"
ES-TS_3,2025-01-13,45,1,0,0.822,29,-2062.5,18,28,-9450.0,6,-7387.5,3.5818,1,"delta=-7,388 (358% of dirty_net)"
ES-TS_4,2025-01-13,143,4,0,0.874,94,-3962.5,61,89,1400.0,56,5362.5,1.3533,1,"delta=+5,362 (135% of dirty_net)"
ES-TS_5,2025-01-13,155,5,0,0.897,99,-5950.0,57,90,-8462.5,42,-2512.5,0.4223,1,"delta=-2,512 (42% of dirty_net)"
ES-TS_6,2025-01-13,148,3,0,0.878,97,-4212.5,66,92,-5562.5,56,-1350.0,0.3205,1,"delta=-1,350 (32% of dirty_net)"
ES-TS_7,2025-01-13,12,0,0,0.917,7,-2075.0,3,7,-2075.0,3,0.0,0.0,0,
ES_PB_2,2025-01-13,219,5,0,0.954,173,12400.0,107,167,11300.0,100,-1100.0,0.0887,0,
ES_PB_3,2025-01-13,222,5,0,0.955,127,8425.0,76,124,7300.0,77,-1125.0,0.1335,0,
IPSPB1,2025-01-13,11,0,0,1.0,6,-6450.0,1,6,-6450.0,1,0.0,0.0,0,
IPSTMUD1,2025-01-13,21,0,0,1.0,13,-1875.0,9,13,-1875.0,9,0.0,0.0,0,
IPS_TM_10,2025-01-13,63,0,0,0.905,39,-15000.0,18,39,-15000.0,18,0.0,0.0,0,
IPS_TM_11,2025-01-13,43,0,0,1.0,25,-3975.0,9,25,-3975.0,9,0.0,0.0,0,
IPS_TM_12,2025-01-13,11,0,0,1.0,6,-5550.0,1,6,-5550.0,1,0.0,0.0,0,
IPS_TM_13,2025-01-13,11,0,0,1.0,6,-6450.0,1,6,-6450.0,1,0.0,0.0,0,
IPS_TM_3,2025-01-13,62,0,0,0.984,38,1025.0,28,38,1025.0,28,0.0,0.0,0,
IPS_TM_5,2025-01-13,150,0,0,0.873,82,-9650.0,32,82,-9650.0,32,0.0,0.0,0,
IPS_TM_5dupli,2025-01-13,63,0,0,0.905,39,-14925.0,18,39,-14925.0,18,0.0,0.0,0,
IPS_TM_6,2025-01-13,53,0,0,1.0,35,-75.0,23,35,-75.0,23,0.0,0.0,0,
IPS_TM_7,2025-01-13,64,0,0,0.969,39,925.0,28,39,925.0,28,0.0,0.0,0,
IPS_TM_8,2025-01-13,99,0,0,0.98,90,-2250.0,38,90,-2250.0,38,0.0,0.0,0,
PB_1,2025-01-13,56,0,0,0.893,30,-8875.0,12,30,-8875.0,12,0.0,0.0,0,
PB_2,2025-01-13,86,0,0,0.953,48,-8550.0,18,48,-8550.0,18,0.0,0.0,0,
PB_3,2025-01-13,83,0,0,1.0,45,-4625.0,20,45,-4625.0,20,0.0,0.0,0,
T-S_production,2025-01-13,171,9,0,0.737,144,20012.5,91,134,16125.0,84,-3887.5,0.1943,0,
TM_1,2025-01-13,18,9,1,0.0,9,-2075.0,3,3,8675.0,1,10750.0,5.1807,1,"delta=+10,750 (518% of dirty_net)"
TM_10,2025-01-13,49,17,1,0.0,32,750.0,23,21,-5350.0,7,-6100.0,8.1333,1,"delta=-6,100 (813% of dirty_net)"
TM_2,2025-01-13,50,19,1,0.0,31,-4550.0,20,19,-14300.0,5,-9750.0,2.1429,1,"delta=-9,750 (214% of dirty_net)"
TM_3,2025-01-13,62,0,0,0.984,38,1075.0,28,38,1075.0,28,0.0,0.0,0,
TM_5,2025-01-13,176,0,0,0.778,97,-16100.0,45,97,-16100.0,45,0.0,0.0,0,
TM_6,2025-01-13,53,0,0,1.0,35,50.0,23,35,50.0,23,0.0,0.0,0,
TM_7,2025-01-13,57,0,0,1.0,33,-8900.0,17,33,-8900.0,17,0.0,0.0,0,
TM_8,2025-01-13,124,0,0,0.823,68,-17500.0,29,68,-17500.0,29,0.0,0.0,0,
TM_9,2025-01-13,37,17,1,0.0,20,-10950.0,7,10,-20925.0,1,-9975.0,0.911,1,"delta=-9,975 (91% of dirty_net)"
TM_D-R-1_2,2025-01-13,36,0,0,0.972,20,-12260.0,10,20,-12260.0,10,0.0,0.0,0,
TS_2,2025-01-13,10,0,0,1.0,7,925.0,5,7,925.0,5,0.0,0.0,0,
TS_4,2025-01-13,44,0,0,0.977,27,-11575.0,14,27,-11575.0,14,0.0,0.0,0,
TS_5,2025-01-13,56,0,0,1.0,33,-2525.0,20,33,-2525.0,20,0.0,0.0,0,
TS_6,2025-01-13,52,0,0,1.0,32,-8575.0,22,32,-8575.0,22,0.0,0.0,0,
TS_7,2025-01-13,2,0,0,1.0,1,-2100.0,0,1,-2100.0,0,0.0,0.0,0,
Tsufim-Prod,2025-01-13,28,6,0,0.393,17,100.0,11,9,-7925.0,3,-8025.0,16.05,1,"delta=-8,025 (1605% of dirty_net)"
V500_sim10,2025-01-13,26,0,0,0.885,17,-540.0,3,17,-540.0,3,0.0,0.0,0,
V500_sim13,2025-01-13,3,0,0,1.0,2,-30.0,0,2,-30.0,0,0.0,0.0,0,
3Q_sim10,2025-01-14,8,1,0,0.875,5,-560.0,2,3,-400.0,1,160.0,0.2857,1,delta=+160 (29% of dirty_net)
3Q_sim13,2025-01-14,11,0,0,1.0,7,600.0,4,7,600.0,4,0.0,0.0,0,
3Q_sim14,2025-01-14,110,5,0,0.673,61,-6910.0,28,60,-7390.0,24,-480.0,0.0695,0,
3Q_sim15,2025-01-14,12,1,0,0.75,7,-880.0,4,6,-1720.0,2,-840.0,0.9545,1,delta=-840 (95% of dirty_net)
3Q_sim16,2025-01-14,2,0,0,1.0,1,-900.0,0,1,-900.0,0,0.0,0.0,0,
3Q_sim19,2025-01-14,12,1,0,0.667,7,-1860.0,2,6,-480.0,3,1380.0,0.7419,1,"delta=+1,380 (74% of dirty_net)"
3Q_sim7,2025-01-14,12,1,0,0.667,8,-1810.0,4,6,-550.0,4,1260.0,0.6961,1,"delta=+1,260 (70% of dirty_net)"
ES-IPS_TM_11,2025-01-14,180,14,0,0.867,165,-3037.5,49,141,-2900.0,71,137.5,0.0453,0,
ES-IPS_TM_12,2025-01-14,58,2,0,0.897,49,4037.5,23,48,1750.0,23,-2287.5,0.5666,1,"delta=-2,288 (57% of dirty_net)"
ES-IPS_TM_13,2025-01-14,14,2,0,0.857,9,-262.5,5,5,-6287.5,2,-6025.0,12.05,1,"delta=-6,025 (1205% of dirty_net)"
ES-IPS_TM_3,2025-01-14,43,2,0,0.93,25,-3487.5,11,23,-6637.5,9,-3150.0,0.9032,1,"delta=-3,150 (90% of dirty_net)"
ES-IPS_TM_5,2025-01-14,1129,28,0,0.755,1110,-20362.5,379,1066,-3562.5,465,16800.0,0.825,1,"delta=+16,800 (83% of dirty_net)"
ES-IPS_TM_5dupl,2025-01-14,150,5,0,0.907,128,300.0,58,122,1000.0,58,700.0,1.4,1,delta=+700 (140% of dirty_net)
ES-IPS_TM_6,2025-01-14,35,2,0,0.857,24,2075.0,19,19,2300.0,13,225.0,0.1084,0,
ES-IPS_TM_7,2025-01-14,27,2,0,0.815,16,-1537.5,9,13,-950.0,6,587.5,0.3821,1,delta=+588 (38% of dirty_net)
ES-IPS_TM_8,2025-01-14,448,27,0,0.871,427,-6950.0,120,384,-23337.5,178,-16387.5,2.3579,1,"delta=-16,388 (236% of dirty_net)"
ES-PB_1,2025-01-14,144,5,0,0.91,118,1137.5,50,112,1962.5,49,825.0,0.7253,1,delta=+825 (73% of dirty_net)
ES-TM_1,2025-01-14,85,35,1,0.0,50,3125.0,29,25,2687.5,14,-437.5,0.14,0,
ES-TM_10,2025-01-14,89,29,1,0.0,60,6000.0,47,35,-3887.5,13,-9887.5,1.6479,1,"delta=-9,888 (165% of dirty_net)"
ES-TM_2,2025-01-14,86,30,1,0.0,56,5625.0,44,33,-6175.0,11,-11800.0,2.0978,1,"delta=-11,800 (210% of dirty_net)"
ES-TM_3,2025-01-14,43,3,0,0.86,25,-3550.0,11,22,-8150.0,8,-4600.0,1.2958,1,"delta=-4,600 (130% of dirty_net)"
ES-TM_5,2025-01-14,2960,20,0,0.611,2932,-53875.0,803,2912,-55262.5,828,-1387.5,0.0258,0,
ES-TM_6,2025-01-14,39,2,0,0.897,26,612.5,19,21,925.0,11,312.5,0.5102,1,delta=+312 (51% of dirty_net)
ES-TM_7,2025-01-14,188,1,0,0.91,117,9137.5,73,115,8012.5,68,-1125.0,0.1231,0,
ES-TM_8,2025-01-14,2947,20,0,0.608,1526,-52412.5,493,1521,-51925.0,571,487.5,0.0093,0,
ES-TM_9,2025-01-14,25,7,1,0.0,14,8837.5,9,12,10662.5,10,1825.0,0.2065,1,"delta=+1,825 (21% of dirty_net)"
ES-TS_2,2025-01-14,79,0,0,0.873,51,-2950.0,33,51,-2950.0,33,0.0,0.0,0,
ES-TS_3,2025-01-14,45,0,0,0.822,28,-2825.0,15,28,-2825.0,15,0.0,0.0,0,
ES-TS_4,2025-01-14,172,5,0,0.797,111,-2637.5,67,105,-4887.5,60,-2250.0,0.8531,1,"delta=-2,250 (85% of dirty_net)"
ES-TS_5,2025-01-14,167,5,0,0.874,109,-2825.0,62,105,8800.0,60,11625.0,4.115,1,"delta=+11,625 (412% of dirty_net)"
ES-TS_6,2025-01-14,198,4,0,0.838,128,-875.0,95,125,-1812.5,81,-937.5,1.0714,1,delta=-938 (107% of dirty_net)
ES-TS_7,2025-01-14,4,1,1,0.0,3,562.5,3,0,0,0,-562.5,1.0,1,delta=-562 (100% of dirty_net)
ES_PB_2,2025-01-14,256,5,0,0.934,203,1312.5,88,197,-9500.0,80,-10812.5,8.2381,1,"delta=-10,812 (824% of dirty_net)"
ES_PB_3,2025-01-14,251,6,0,0.916,201,1337.5,96,189,-6737.5,87,-8075.0,6.0374,1,"delta=-8,075 (604% of dirty_net)"
IPSPB1,2025-01-14,2,0,0,1.0,1,-1050.0,0,1,-1050.0,0,0.0,0.0,0,
IPSTMUD1,2025-01-14,19,0,0,1.0,12,1850.0,8,12,1850.0,8,0.0,0.0,0,
IPS_TM_10,2025-01-14,53,0,0,0.981,33,25.0,23,33,25.0,23,0.0,0.0,0,
IPS_TM_11,2025-01-14,21,0,0,1.0,12,-1675.0,4,12,-1675.0,4,0.0,0.0,0,
IPS_TM_12,2025-01-14,2,0,0,1.0,1,-675.0,0,1,-675.0,0,0.0,0.0,0,
IPS_TM_13,2025-01-14,2,0,0,1.0,1,-1050.0,0,1,-1050.0,0,0.0,0.0,0,
IPS_TM_3,2025-01-14,32,0,0,1.0,20,2100.0,15,20,2100.0,15,0.0,0.0,0,
IPS_TM_5,2025-01-14,145,0,0,0.821,134,-2025.0,48,134,-2025.0,48,0.0,0.0,0,
IPS_TM_5dupli,2025-01-14,53,0,0,0.981,33,-25.0,23,33,-25.0,23,0.0,0.0,0,
IPS_TM_6,2025-01-14,36,0,0,1.0,25,2750.0,20,25,2750.0,20,0.0,0.0,0,
IPS_TM_7,2025-01-14,32,0,0,1.0,20,2050.0,15,20,2050.0,15,0.0,0.0,0,
IPS_TM_8,2025-01-14,96,0,0,1.0,56,10925.0,33,56,10925.0,33,0.0,0.0,0,
PB_1,2025-01-14,52,0,0,0.885,31,700.0,18,31,700.0,18,0.0,0.0,0,
PB_2,2025-01-14,56,0,0,0.946,33,2125.0,19,33,2125.0,19,0.0,0.0,0,
PB_3,2025-01-14,51,0,0,1.0,28,-1825.0,10,28,-1825.0,10,0.0,0.0,0,
T-S_production,2025-01-14,142,13,0,0.697,121,-812.5,53,106,-12075.0,41,-11262.5,13.8615,1,"delta=-11,262 (1386% of dirty_net)"
TM_1,2025-01-14,33,12,1,0.0,17,400.0,11,12,-2750.0,5,-3150.0,6.3,1,"delta=-3,150 (630% of dirty_net)"
TM_10,2025-01-14,45,18,1,0.0,26,-7825.0,15,15,6150.0,11,13975.0,1.7859,1,"delta=+13,975 (179% of dirty_net)"
TM_11,2025-01-14,25,0,0,0.96,14,3850.0,6,14,3850.0,6,0.0,0.0,0,
TM_2,2025-01-14,37,12,1,0.0,30,2925.0,18,16,17225.0,14,14300.0,4.8889,1,"delta=+14,300 (489% of dirty_net)"
TM_3,2025-01-14,32,0,0,1.0,20,2050.0,15,20,2050.0,15,0.0,0.0,0,
TM_5,2025-01-14,138,0,0,0.703,77,-1075.0,33,77,-1075.0,33,0.0,0.0,0,
TM_6,2025-01-14,36,0,0,1.0,25,2750.0,20,25,2750.0,20,0.0,0.0,0,
TM_7,2025-01-14,60,0,0,0.9,35,-275.0,20,35,-275.0,20,0.0,0.0,0,
TM_8,2025-01-14,107,0,0,0.71,61,-1375.0,26,61,-1375.0,26,0.0,0.0,0,
TM_9,2025-01-14,30,12,1,0.0,16,-8925.0,5,10,6525.0,6,15450.0,1.7311,1,"delta=+15,450 (173% of dirty_net)"
TM_D-R-1_1,2025-01-14,185,2,0,0.973,114,11935.0,65,115,7120.0,79,-4815.0,0.4034,1,"delta=-4,815 (40% of dirty_net)"
TM_D-R-1_2,2025-01-14,144,2,0,0.965,120,-435.0,77,118,-5265.0,70,-4830.0,9.66,1,"delta=-4,830 (966% of dirty_net)"
TM_U-D-1_1,2025-01-14,311,9,0,0.91,219,-735.0,160,200,7110.0,115,7845.0,10.6735,1,"delta=+7,845 (1067% of dirty_net)"
TS_2,2025-01-14,12,0,0,1.0,8,-225.0,6,8,-225.0,6,0.0,0.0,0,
TS_3,2025-01-14,49,1,0,0.878,31,900.0,21,28,-325.0,18,-1225.0,1.3611,1,"delta=-1,225 (136% of dirty_net)"
TS_4,2025-01-14,60,0,0,0.933,48,-2100.0,24,48,-2100.0,24,0.0,0.0,0,
TS_5,2025-01-14,57,0,0,0.947,52,-950.0,23,52,-950.0,23,0.0,0.0,0,
TS_6,2025-01-14,62,0,0,0.935,51,1725.0,33,51,1725.0,33,0.0,0.0,0,
TS_7,2025-01-14,13,0,0,1.0,8,-1770.0,4,8,-1770.0,4,0.0,0.0,0,
Tsufim-Prod,2025-01-14,20,3,0,0.5,11,-2325.0,6,9,4875.0,5,7200.0,3.0968,1,"delta=+7,200 (310% of dirty_net)"
3Q_sim10,2025-01-15,6,0,0,0.833,4,810.0,3,4,810.0,3,0.0,0.0,0,
3Q_sim13,2025-01-15,48,4,0,0.771,28,1300.0,12,24,9230.0,18,7930.0,6.1,1,"delta=+7,930 (610% of dirty_net)"
3Q_sim14,2025-01-15,133,2,0,0.602,78,950.0,37,76,-7060.0,32,-8010.0,8.4316,1,"delta=-8,010 (843% of dirty_net)"
3Q_sim15,2025-01-15,21,2,0,0.667,15,4140.0,13,14,5160.0,13,1020.0,0.2464,1,"delta=+1,020 (25% of dirty_net)"
3Q_sim16,2025-01-15,4,1,0,0.5,3,-520.0,1,1,410.0,1,930.0,1.7885,1,delta=+930 (179% of dirty_net)
3Q_sim19,2025-01-15,3,0,0,1.0,2,80.0,1,2,80.0,1,0.0,0.0,0,
ES-IPS_TM_11,2025-01-15,141,13,0,0.865,75,-7450.0,11,67,-4487.5,20,2962.5,0.3977,1,"delta=+2,962 (40% of dirty_net)"
ES-IPS_TM_12,2025-01-15,32,3,0,0.844,17,-3537.5,2,17,6062.5,9,9600.0,2.7138,1,"delta=+9,600 (271% of dirty_net)"
ES-IPS_TM_13,2025-01-15,16,0,0,0.938,9,-1462.5,3,9,-1462.5,3,0.0,0.0,0,
ES-IPS_TM_3,2025-01-15,39,1,0,0.974,25,2125.0,17,22,2775.0,11,650.0,0.3059,1,delta=+650 (31% of dirty_net)
ES-IPS_TM_5,2025-01-15,916,25,0,0.767,468,-36450.0,161,463,-81825.0,171,-45375.0,1.2449,1,"delta=-45,375 (124% of dirty_net)"
ES-IPS_TM_5dupl,2025-01-15,116,5,0,0.897,71,-5412.5,42,66,-500.0,38,4912.5,0.9076,1,"delta=+4,912 (91% of dirty_net)"
ES-IPS_TM_6,2025-01-15,38,1,0,0.895,27,3612.5,21,20,5075.0,12,1462.5,0.4048,1,"delta=+1,462 (40% of dirty_net)"
ES-IPS_TM_7,2025-01-15,3,0,0,0.667,2,5175.0,2,2,5175.0,2,0.0,0.0,0,
ES-IPS_TM_8,2025-01-15,281,20,0,0.872,149,-6475.0,37,137,17300.0,80,23775.0,3.6718,1,"delta=+23,775 (367% of dirty_net)"
ES-PB_1,2025-01-15,112,6,0,0.902,65,-5350.0,23,62,-2125.0,29,3225.0,0.6028,1,"delta=+3,225 (60% of dirty_net)"
ES-TM_1,2025-01-15,89,38,1,0.0,51,-2887.5,17,31,-5862.5,13,-2975.0,1.0303,1,"delta=-2,975 (103% of dirty_net)"
ES-TM_10,2025-01-15,71,27,1,0.0,43,-3475.0,27,24,-21587.5,9,-18112.5,5.2122,1,"delta=-18,112 (521% of dirty_net)"
ES-TM_2,2025-01-15,69,25,1,0.0,42,-4175.0,26,23,-20112.5,7,-15937.5,3.8174,1,"delta=-15,938 (382% of dirty_net)"
ES-TM_3,2025-01-15,39,1,0,0.923,25,2287.5,18,22,2987.5,11,700.0,0.306,1,delta=+700 (31% of dirty_net)
ES-TM_5,2025-01-15,2301,16,0,0.617,1186,-62350.0,317,1178,-57137.5,331,5212.5,0.0836,0,
ES-TM_6,2025-01-15,36,1,0,0.889,25,2737.5,19,19,4537.5,11,1800.0,0.6575,1,"delta=+1,800 (66% of dirty_net)"
ES-TM_7,2025-01-15,202,0,0,0.911,124,-4512.5,76,124,-4512.5,76,0.0,0.0,0,
ES-TM_8,2025-01-15,2275,18,0,0.618,1172,-49125.0,323,1163,-47775.0,333,1350.0,0.0275,0,
ES-TM_9,2025-01-15,15,6,1,0.0,9,1550.0,6,5,-6700.0,1,-8250.0,5.3226,1,"delta=-8,250 (532% of dirty_net)"
ES-TS_2,2025-01-15,87,0,0,0.862,56,-5937.5,36,56,-5937.5,36,0.0,0.0,0,
ES-TS_3,2025-01-15,33,1,0,0.788,21,-2225.0,12,20,-15087.5,11,-12862.5,5.7809,1,"delta=-12,862 (578% of dirty_net)"
ES-TS_4,2025-01-15,131,1,0,0.855,86,-1425.0,55,80,-487.5,43,937.5,0.6579,1,delta=+938 (66% of dirty_net)
ES-TS_5,2025-01-15,156,2,0,0.904,102,-1287.5,63,100,-3462.5,58,-2175.0,1.6893,1,"delta=-2,175 (169% of dirty_net)"
ES-TS_6,2025-01-15,154,1,0,0.896,102,-700.0,74,96,275.0,54,975.0,1.3929,1,delta=+975 (139% of dirty_net)
ES-TS_7,2025-01-15,7,0,0,1.0,5,600.0,4,5,600.0,4,0.0,0.0,0,
ES_PB_2,2025-01-15,144,10,0,0.896,83,-3587.5,31,70,44937.5,42,48525.0,13.5261,1,"delta=+48,525 (1353% of dirty_net)"
ES_PB_3,2025-01-15,148,10,0,0.899,85,-2987.5,32,82,46487.5,48,49475.0,16.5607,1,"delta=+49,475 (1656% of dirty_net)"
IPSPB1,2025-01-15,8,0,0,1.0,5,-825.0,3,5,-825.0,3,0.0,0.0,0,
IPSTMUD1,2025-01-15,17,0,0,1.0,9,-2875.0,2,9,-2875.0,2,0.0,0.0,0,
IPS_TM_10,2025-01-15,52,0,0,0.923,31,-9875.0,13,31,-9875.0,13,0.0,0.0,0,
IPS_TM_11,2025-01-15,49,0,0,1.0,28,-4700.0,9,28,-4700.0,9,0.0,0.0,0,
IPS_TM_12,2025-01-15,18,0,0,1.0,10,-3900.0,2,10,-3900.0,2,0.0,0.0,0,
IPS_TM_13,2025-01-15,8,0,0,1.0,5,-825.0,3,5,-825.0,3,0.0,0.0,0,
IPS_TM_3,2025-01-15,36,0,0,1.0,20,750.0,10,20,750.0,10,0.0,0.0,0,
IPS_TM_5,2025-01-15,155,0,0,0.845,81,16600.0,40,81,16600.0,40,0.0,0.0,0,
IPS_TM_5dupli,2025-01-15,46,0,0,0.978,27,-7150.0,13,27,-7150.0,13,0.0,0.0,0,
IPS_TM_6,2025-01-15,53,0,0,1.0,32,-2750.0,15,32,-2750.0,15,0.0,0.0,0,
